sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
11060678	420659512002	1	13000	40.9482095	-79.0005995
11060679	420659512002	1	40300	40.9485130	-79.0013584
11060680	420659512002	1	9800	40.9456645	-78.9871184
11060681	420659512002	1	25000	40.9466504	-78.9833469
11060682	420659512002	1	40000	40.9478440	-78.9743183
11060683	420659512002	1	13200	40.9452770	-78.9941329
11060684	420659512002	1	37904	40.9471456	-78.9838264
11060685	420659512002	1	18300	40.9475479	-78.9847592
11060686	420659512002	1	35900	40.9443914	-78.9950319
11060687	420659512002	1	73150	40.9450626	-78.9945361
11060688	420659512002	1	44700	40.9448932	-78.9949096
11060689	420659512002	1	136000	40.9472572	-78.9827335
11060690	420659512002	1	48000	40.9471878	-78.9737922
11060691	420659512002	1	59700	40.9476525	-78.9740441
11060692	420659512002	1	10800	40.9478807	-78.9744075
11060693	420659512002	1	186000	40.9476271	-78.9835520
11060694	420659512002	1	90400	40.9477541	-78.9825030
11060695	420659512002	1	17000	40.9477459	-78.9825188
11060696	420659512002	3	7430	40.9453783	-78.9871407
11060697	420659512002	1	11500	40.9466793	-78.9878050
11060698	420659512002	1	13500	40.9499649	-78.9954582
11060699	420659512002	1	60060	40.9470720	-78.9825486
11060700	420659512002	1	142000	40.9491772	-78.9955343
11060701	420659512002	1	33800	40.9480182	-78.9989694
11060702	420659512002	1	46000	40.9461178	-78.9727936
11060703	420659512002	1	12000	40.9486064	-78.9982673
11060704	420659512002	1	48000	40.9484311	-78.9978503
11060705	420659512002	1	72600	40.9493471	-78.9813290
11060706	420659512002	1	22900	40.9468982	-78.9882683
11060707	420659512002	1	220000	40.9498536	-78.9812754
11060708	420659512002	1	52970	40.9480443	-78.9975258
11060709	420659512002	1	5400	40.9468712	-78.9761282
11060710	420659512002	1	76000	40.9467531	-78.9756429
11060711	420659512002	1	6400	40.9453464	-78.9793228
11060712	420659512002	1	70500	40.9453610	-78.9796554
11060713	420659512002	1	79120	40.9493860	-78.9830893
11060714	420659512002	1	17500	40.9507539	-78.9995246
11060715	420659512002	1	28000	40.9493831	-78.9823835
11060716	420659512003	1	69000	40.9444820	-78.9605220
11060717	420659512003	1	22800	40.9451262	-78.9606543
11060718	420659512003	1	10000	40.9468359	-78.9681657
11060719	420659512003	1	8400	40.9548875	-78.9569453
11060720	420659512003	1	25000	40.9472348	-78.9680257
11060721	420659512003	1	53000	40.9472322	-78.9688684
11060722	420659512003	1	12000	40.9465073	-78.9689801
11060723	420659512003	1	11700	40.9468345	-78.9681510
11060724	420659512003	1	22850	40.9466506	-78.9690767
11060725	420659512003	1	13000	40.9473723	-78.9697427
11060726	420659512003	1	78080	40.9456643	-78.9719551
11060727	420659512003	1	24200	40.9447729	-78.9607573
11060728	420659512003	1	22800	40.9447753	-78.9608980
11060729	420659512003	1	6900	40.9463969	-78.9681753
11060730	420659512003	1	10000	40.9450956	-78.9605382
11060731	420659512003	1	39090	40.9461680	-78.9711257
11060732	420659512003	1	58000	40.9453633	-78.9607706
11060733	420659512003	1	12800	40.9467135	-78.9707261
11060734	420659512003	1	8500	40.9466763	-78.9704367
11060735	420659512003	1	7200	40.9462363	-78.9706620
11060736	420659512003	1	8400	40.9462478	-78.9710497
11060737	420659512003	1	85000	40.9460957	-78.9711387
11060738	420659512003	1	27600	40.9459457	-78.9709564
11060739	420659512003	1	13600	40.9537792	-78.9528011
11060740	420659512003	1	30000	40.9497352	-78.9665964
11060741	420659512003	1	50000	40.9501585	-78.9639963
11060742	420659512003	1	0	40.9501285	-78.9664003
11060743	420659512003	1	73600	40.9499622	-78.9664874
11060744	420659512003	1	13600	40.9522592	-78.9570008
11060745	420659512003	1	63000	40.9487505	-78.9662813
11060746	420659512003	1	40300	40.9524029	-78.9569594
11060747	420659512003	1	58700	40.9488260	-78.9670505
11060748	420659512003	1	7500	40.9446827	-78.9578361
11060749	420659512003	1	29000	40.9511492	-78.9622479
11060750	420659512003	1	31400	40.9511619	-78.9625817
11060751	420659512003	1	29000	40.9447281	-78.9577302
11060752	420659512003	1	5300	40.9447308	-78.9582284
11060753	420659512003	1	25000	40.9443422	-78.9576172
11060754	420659512003	1	32000	40.9499169	-78.9661491
11060755	420659512003	1	94000	40.9483714	-78.9661403
11060756	420659512003	1	26800	40.9488045	-78.9675866
11060757	420659512003	1	27000	40.9481379	-78.9664449
11060758	420659512003	1	27600	40.9485750	-78.9665995
11060759	420659512003	1	13100	40.9485158	-78.9686568
11060760	420659512003	1	12800	40.9485729	-78.9681035
11060761	420659512003	1	40000	40.9486343	-78.9680774
11060762	420659512003	1	22000	40.9504103	-78.9669163
11060763	420659512003	1	47100	40.9538554	-78.9541611
11060764	420659512003	1	10800	40.9485167	-78.9653065
11060765	420659512003	1	8300	40.9481621	-78.9652895
11060766	420659512003	1	12900	40.9444230	-78.9606231
11060767	420659512003	1	11200	40.9539952	-78.9541628
11060768	420659512003	1	74600	40.9540222	-78.9548495
11060769	420659512003	1	9260	40.9470341	-78.9650434
11060770	420659512003	1	91594	40.9501110	-78.9673983
11060771	420659512003	1	14110	40.9467771	-78.9652998
11060772	420659512003	1	9510	40.9495690	-78.9653798
11060773	420659512003	1	44000	40.9518099	-78.9586252
11060774	420659512003	1	48000	40.9496898	-78.9666232
11060775	420659512003	1	30300	40.9490289	-78.9671729
11060776	420659512003	1	7780	40.9495817	-78.9672548
11060777	420659512003	1	31200	40.9488805	-78.9659926
11060778	420659512003	1	11700	40.9516701	-78.9591299
11060779	420659512003	1	55000	40.9494037	-78.9653387
11060780	420659512003	1	13500	40.9523533	-78.9588375
11060781	420659512003	1	33900	40.9521842	-78.9582822
11060782	420659512003	1	70000	40.9531990	-78.9568176
11060783	420659512003	1	11300	40.9464136	-78.9625422
11060784	420659512003	1	74000	40.9454556	-78.9590718
11060785	420659512003	1	58000	40.9493887	-78.9655439
11060786	420659512003	1	48200	40.9452367	-78.9591378
11060787	420659512003	1	4300	40.9452388	-78.9587018
11060788	420659512003	1	8400	40.9456367	-78.9590557
11060789	420659512003	1	61000	40.9537776	-78.9568715
11060790	420659512003	1	25000	40.9458372	-78.9630506
11060791	420659512003	1	890	40.9457804	-78.9630439
11060792	420659512003	1	47000	40.9537993	-78.9574107
11060793	420659512003	1	24620	40.9475781	-78.9566585
11060794	420659512003	1	76800	40.9478366	-78.9565661
11060795	420659512003	1	30000	40.9464382	-78.9651531
11060796	420659512003	1	15600	40.9463518	-78.9646159
11060797	420659512003	1	7200	40.9477191	-78.9560367
11060798	420659512003	1	67400	40.9460458	-78.9640520
11060799	420659512003	1	12800	40.9464467	-78.9635459
11060800	420659512003	1	29000	40.9463278	-78.9634034
11060801	420659512003	1	122000	40.9454093	-78.9585494
11060802	420659512003	1	26450	40.9458461	-78.9582255
11060803	420659512003	1	50000	40.9454521	-78.9583874
11060804	420659512003	1	46000	40.9475013	-78.9649132
11060805	420659512003	1	7500	40.9460749	-78.9687818
11060806	420659512003	1	26000	40.9477356	-78.9642023
11060807	420659512003	1	12700	40.9457113	-78.9689355
11060808	420659512003	1	26000	40.9501193	-78.9672835
11060809	420659512003	1	8600	40.9504617	-78.9672061
11060810	420659512003	1	60300	40.9478711	-78.9646162
11060811	420659512003	1	25800	40.9526144	-78.9589717
11060812	420659512003	1	14000	40.9528203	-78.9531285
11060813	420659512003	1	15000	40.9498086	-78.9645338
11060814	420659512003	1	203500	40.9461624	-78.9557927
11060815	420659512003	1	24000	40.9527576	-78.9551517
11060816	420659512003	1	6400	40.9504718	-78.9620645
11060817	420659512003	1	31200	40.9470854	-78.9721960
11060818	420659512003	1	60000	40.9534835	-78.9542229
11060819	420659512003	1	5400	40.9533696	-78.9535467
11060820	420659512003	1	25700	40.9532154	-78.9548555
11060821	420659512003	1	1100	40.9532850	-78.9559130
11060822	420659512003	1	84700	40.9535168	-78.9554000
11060823	420659512003	1	61100	40.9476950	-78.9719136
11060824	420659512003	1	9200	40.9504654	-78.9592855
11060825	420659512003	1	38500	40.9443182	-78.9567844
11060826	420659512003	1	12000	40.9441318	-78.9570570
11060827	420659512003	1	7700	40.9480050	-78.9696640
11060828	420659512003	1	25650	40.9500934	-78.9589155
11060829	420659512003	1	6200	40.9476649	-78.9694752
11060830	420659512003	1	26900	40.9508572	-78.9620528
11060831	420659512003	1	12000	40.9460387	-78.9574160
11060832	420659512003	1	30000	40.9479680	-78.9737953
11060833	420659512003	1	28000	40.9474966	-78.9734617
11060834	420659512003	1	116100	40.9477371	-78.9726511
11060835	420659512003	1	4300	40.9459918	-78.9579677
11060836	420659512003	1	9100	40.9469992	-78.9711350
11060837	420659512003	1	29700	40.9470553	-78.9705201
11060838	420659512003	1	57000	40.9508988	-78.9633171
11060839	420659512003	1	13590	40.9450307	-78.9568766
11060840	420659512003	1	9000	40.9468448	-78.9719742
11060841	420659512003	1	10000	40.9455850	-78.9562643
11060842	420659512003	1	31000	40.9509185	-78.9628843
11060843	420659512003	1	12000	40.9470032	-78.9565255
11060844	420659512003	1	26900	40.9469730	-78.9569180
11060845	420659512003	1	48000	40.9460669	-78.9614806
11060846	420659512003	1	22800	40.9459999	-78.9599773
11060847	420659512003	1	72000	40.9502256	-78.9602072
11060848	420659512003	1	12000	40.9470611	-78.9602080
11060849	420659512003	1	40000	40.9450344	-78.9625338
11060850	420659512003	1	22000	40.9452148	-78.9628671
11060851	420659512003	1	49700	40.9507195	-78.9653252
11060852	420659512003	1	13800	40.9463151	-78.9598167
11060853	420659512003	1	56900	40.9506853	-78.9647668
11060854	420659512003	1	57000	40.9448460	-78.9623142
11060855	420659512003	1	33000	40.9459297	-78.9563018
11060856	420659512003	1	11520	40.9499079	-78.9604514
11060857	420659512003	1	62700	40.9462566	-78.9568644
11060858	420659512003	1	152800	40.9448817	-78.9613552
11060859	420659512003	1	15400	40.9437122	-78.9560455
11060860	420659512003	1	8560	40.9432195	-78.9558036
11060861	420659512003	1	17700	40.9469506	-78.9587369
11060862	420659512003	1	17800	40.9502882	-78.9579926
11060863	420659512003	1	70110	40.9454163	-78.9556905
11060864	420659512003	1	20800	40.9457453	-78.9598998
11060865	420659512003	1	31000	40.9439337	-78.9563546
11060866	420659512003	1	25000	40.9465858	-78.9677021
11060867	420659512003	1	8500	40.9498580	-78.9629918
11060868	420659512003	1	58700	40.9460443	-78.9675540
11060869	420659512003	1	72000	40.9464643	-78.9610112
11060870	420659512003	1	30800	40.9460559	-78.9659696
11060871	420659512003	1	5500	40.9473581	-78.9664833
11060872	420659512003	1	8500	40.9486261	-78.9695014
11060873	420659512003	1	700	40.9524089	-78.9536077
11060874	420659512003	1	28200	40.9475322	-78.9601370
11060875	420659512003	1	30000	40.9486941	-78.9648175
11060876	420659512003	1	24000	40.9517741	-78.9599205
11060877	420659512003	1	25500	40.9472225	-78.9630112
11060878	420659512003	1	78600	40.9494810	-78.9603287
11060879	420659512003	1	10000	40.9476344	-78.9610784
11060880	420659512003	1	9600	40.9484564	-78.9626935
11060881	420659512003	1	35500	40.9488795	-78.9626136
11060882	420659512003	1	12000	40.9486429	-78.9581047
11060883	420659512003	1	8560	40.9490127	-78.9573238
11060884	420659512003	1	9100	40.9499113	-78.9621995
11060885	420659512003	1	29100	40.9479600	-78.9596366
11060886	420659512003	1	8500	40.9485260	-78.9602522
11060887	420659512003	1	75210	40.9466828	-78.9623878
11060888	420659512003	1	13000	40.9482949	-78.9575811
11060889	420659512003	1	31000	40.9481995	-78.9587797
11060890	420659512003	1	29100	40.9481661	-78.9616549
11060891	420659512003	1	12000	40.9511015	-78.9575363
11060892	420659512003	1	11700	40.9476372	-78.9635626
11060893	420659512003	1	1600	40.9507789	-78.9587052
11060894	420659512003	1	14700	40.9445250	-78.9601649
11060895	420659512003	1	30600	40.9478583	-78.9683256
11060896	420659512003	1	36000	40.9538297	-78.9557284
11060897	420659512003	1	78000	40.9492841	-78.9677368
11060898	420659512003	1	37900	40.9492415	-78.9678946
11060899	420659512003	1	57500	40.9491661	-78.9674347
11060900	420659512003	1	0	40.9499058	-78.9680801
11060901	420659512003	1	85000	40.9492785	-78.9676359
11060902	420659512003	1	26000	40.9498736	-78.9673489
11060903	420659512003	1	29700	40.9509516	-78.9599526
11060904	420659512003	1	51100	40.9496208	-78.9676445
11060905	420659512003	1	10000	40.9496379	-78.9679155
11060906	420659512003	1	26500	40.9495574	-78.9682238
11060907	420659512003	1	29110	40.9494058	-78.9680250
11060908	420659512003	1	29300	40.9499605	-78.9678824
11060909	420659512003	1	4600	40.9496869	-78.9672952
11060910	420659512003	1	24200	40.9497487	-78.9681470
11060911	420659512003	1	27400	40.9493460	-78.9679925
11060912	420659512003	1	5400	40.9491336	-78.9675504
11060913	420659512003	1	10000	40.9493730	-78.9679939
11060914	420659512003	1	33000	40.9478340	-78.9711672
11060915	420659512003	1	5400	40.9478721	-78.9706684
11060916	420659512003	1	29200	40.9483962	-78.9709189
11060917	420659512003	1	56500	40.9494297	-78.9674936
11060918	420659512003	1	23000	40.9498027	-78.9677749
11060919	420659512003	1	27600	40.9478643	-78.9711629
11060920	420659512003	1	8500	40.9481198	-78.9711240
11060921	420659512003	1	48500	40.9476240	-78.9706920
11060922	420659512003	1	31000	40.9480853	-78.9709636
11060923	420659512003	1	8490	40.9477929	-78.9702662
11060924	420659512003	1	22000	40.9481962	-78.9708848
11060925	420659512003	1	103200	40.9482820	-78.9702573
11060926	420659512003	1	90770	40.9477171	-78.9705473
11060927	420659512003	1	25300	40.9478941	-78.9709187
11060928	420659512003	1	24200	40.9477049	-78.9709913
11060929	420659512003	1	11000	40.9478022	-78.9707119
11060930	420659512003	1	26000	40.9497214	-78.9654051
11060931	420659512003	1	32400	40.9503911	-78.9658291
11060932	420659512003	1	15000	40.9500991	-78.9648206
11060933	420659512003	1	5000	40.9501639	-78.9658582
11060934	420659512003	1	35000	40.9499174	-78.9652469
11060935	420659512003	1	32000	40.9502188	-78.9647052
11060936	420659512003	1	0	40.9466596	-78.9701943
11060937	420659512003	1	60230	40.9498641	-78.9652538
11060938	420659512003	1	26040	40.9496493	-78.9653205
11060939	420659512003	1	8000	40.9455764	-78.9646991
11060940	420659512003	1	35900	40.9446853	-78.9639462
11060941	420659512003	1	102300	40.9500423	-78.9654499
11060942	420659512003	1	28800	40.9498022	-78.9654307
11060943	420659512003	1	26000	40.9492322	-78.9681057
11060944	420659512003	1	10100	40.9499146	-78.9656102
11060945	420659512003	1	3830	40.9484613	-78.9705609
11060946	420659512003	1	8400	40.9449843	-78.9646794
11060947	420659512003	1	31500	40.9497572	-78.9678413
11060948	420659512003	1	39000	40.9445003	-78.9637131
11060949	420659512003	1	12000	40.9497222	-78.9674540
11060950	420659512003	1	42800	40.9495057	-78.9678886
11060951	420659512003	1	7700	40.9484188	-78.9704034
11060952	420659512003	1	15130	40.9490946	-78.9678562
11060953	420659512003	1	15900	40.9491728	-78.9681887
11060954	420659512003	1	48000	40.9492398	-78.9678945
11060955	420659512003	1	53800	40.9492013	-78.9677124
11060956	420659512003	1	16800	40.9492213	-78.9678790
11060957	420659512003	1	9600	40.9492556	-78.9682563
11060958	420659512003	1	53400	40.9492795	-78.9681082
11060959	420659512003	1	18200	40.9497931	-78.9675652
11060960	420659512003	1	0	40.9496198	-78.9673887
11060961	420659512003	1	0	40.9494861	-78.9674873
11060962	420659512003	1	23900	40.9494071	-78.9679199
11060963	420659512003	1	73600	40.9495893	-78.9678782
11060964	420659512003	1	33800	40.9492738	-78.9674000
11060965	420659512003	1	7200	40.9494955	-78.9674834
11060966	420659512003	1	36400	40.9502111	-78.9649294
11060967	420659512003	1	27500	40.9502143	-78.9655773
11060968	420659512003	1	31000	40.9479733	-78.9711685
11060969	420659512003	1	78700	40.9478539	-78.9711643
11060970	420659512003	1	29600	40.9485139	-78.9710916
11060971	420659512003	1	28000	40.9477903	-78.9704032
11060972	420659512003	1	60000	40.9482210	-78.9700964
11060973	420659512003	1	20000	40.9481822	-78.9708280
11060974	420659512003	1	10000	40.9500991	-78.9647978
11060975	420659512003	1	44000	40.9481753	-78.9708477
11060976	420659512003	1	32000	40.9477627	-78.9706356
11060977	420659512003	1	105000	40.9483079	-78.9704278
11060978	420659512003	1	33000	40.9479440	-78.9702730
11060979	420659512003	1	62600	40.9479262	-78.9707418
11060980	420659512003	1	25600	40.9478823	-78.9702553
11060981	420659512003	1	15900	40.9502380	-78.9650060
11060982	420659512003	1	15400	40.9503485	-78.9652369
11060983	420659512003	1	39700	40.9501729	-78.9652378
11060984	420659512003	1	37000	40.9528293	-78.9571244
11060985	420659512003	1	73300	40.9448335	-78.9639044
11060986	420659512003	1	9800	40.9467914	-78.9593357
11060987	420659512003	1	16900	40.9463351	-78.9586622
11060988	420659512003	1	81500	40.9502302	-78.9654741
11060989	420659512003	1	19000	40.9498642	-78.9649941
11060990	420659512003	1	59000	40.9468556	-78.9583950
11060991	420659512003	1	2200	40.9497025	-78.9654637
11060992	420659512003	1	13000	40.9499379	-78.9658443
11060993	420659512003	1	25800	40.9498147	-78.9649108
11060994	420659512003	1	74000	40.9465247	-78.9589736
11060995	420659512003	1	108000	40.9497960	-78.9654785
11060996	420659512003	1	13000	40.9503870	-78.9656300
11060997	420659512003	1	7500	40.9447658	-78.9637567
11060998	420659512003	1	28500	40.9449802	-78.9658788
11060999	420659512003	1	100000	40.9461158	-78.9594252
11061000	420659512003	1	68400	40.9463462	-78.9586387
11061001	420659512003	1	26150	40.9465102	-78.9588361
11061002	420659512003	1	8800	40.9462512	-78.9591115
11061003	420659512003	1	30000	40.9469132	-78.9587568
11061004	420659512003	1	39510	40.9450339	-78.9653006
11061005	420659512003	1	83400	40.9468992	-78.9589407
11061006	420659512003	1	31000	40.9460892	-78.9585667
11061007	420659512003	1	26340	40.9469795	-78.9593476
11061008	420659512003	1	21400	40.9445514	-78.9620709
11061009	420659512003	1	34300	40.9468487	-78.9591138
11061010	420659512003	1	21600	40.9444250	-78.9624214
11061011	420659512003	1	59920	40.9449757	-78.9654784
11061012	420659512003	1	7700	40.9450303	-78.9654219
11061013	420659512003	1	30000	40.9449729	-78.9653423
11061014	420659512003	1	11500	40.9541004	-78.9529401
11061015	420659512003	1	24400	40.9455380	-78.9655765
11061016	420659512003	1	18300	40.9465017	-78.9711498
11061017	420659512003	1	12000	40.9504388	-78.9648489
11061018	420659512003	1	7700	40.9540441	-78.9532725
11061019	420659512003	1	131000	40.9537207	-78.9529689
11061020	420659512003	1	5800	40.9459048	-78.9648881
11061021	420659512003	1	34500	40.9444364	-78.9615439
11061022	420659512003	1	22900	40.9467982	-78.9590814
11061023	420659512003	1	25000	40.9461758	-78.9587635
11061024	420659512003	1	26800	40.9498656	-78.9649418
11061025	420659512003	1	8300	40.9467564	-78.9590832
11061026	420659512003	1	56900	40.9463730	-78.9592419
11061027	420659512003	1	8400	40.9466465	-78.9592430
11061028	420659512003	1	22000	40.9464181	-78.9585714
11061029	420659512003	1	63300	40.9461845	-78.9590841
11061030	420659512003	1	32000	40.9460375	-78.9587045
11061031	420659512003	1	10000	40.9460121	-78.9584731
11061032	420659512003	1	8400	40.9467132	-78.9587912
11061033	420659512003	1	59200	40.9468591	-78.9587893
11061034	420659512003	1	227000	40.9460374	-78.9584612
11061035	420659512003	1	11700	40.9464076	-78.9591434
11061036	420659512003	1	14200	40.9459282	-78.9651473
11061037	420659512003	1	22900	40.9449725	-78.9647586
11061038	420659512003	1	35000	40.9447539	-78.9655657
11061039	420659512003	1	12000	40.9449720	-78.9650679
11061040	420659512003	1	19690	40.9446843	-78.9654229
11061041	420659512003	1	0	40.9445960	-78.9654325
11061042	420659512003	1	14110	40.9448640	-78.9659741
11061043	420659512003	1	28800	40.9448892	-78.9654371
11061044	420659512003	1	13000	40.9453158	-78.9653590
11061045	420659512003	1	15500	40.9445240	-78.9642585
11061046	420659512003	1	45000	40.9446287	-78.9647263
11061047	420659512003	1	27000	40.9447985	-78.9642980
11061048	420659512003	1	433000	40.9456633	-78.9648414
11061049	420659512003	1	30000	40.9446489	-78.9647183
11061050	420659512003	1	68130	40.9446910	-78.9639870
11061051	420659512003	1	29800	40.9540075	-78.9535187
11061052	420659512003	1	40530	40.9455085	-78.9718225
11061053	420659512003	1	88400	40.9456383	-78.9718971
11061054	420659512003	1	13400	40.9454267	-78.9654964
11061055	420659512003	1	12000	40.9457228	-78.9653193
11061056	420659512003	1	37200	40.9454390	-78.9647162
11061057	420659512003	1	79300	40.9452248	-78.9656837
11061058	420659512003	1	28000	40.9458276	-78.9653650
11061059	420659512003	1	35000	40.9454636	-78.9651211
11061060	420659512003	1	7780	40.9450278	-78.9710784
11061061	420659512003	1	9400	40.9458516	-78.9716205
11061062	420659512003	1	8400	40.9451479	-78.9718695
11061063	420659512003	1	0	40.9452506	-78.9716835
11061064	420659512003	1	23000	40.9450945	-78.9713072
11061065	420659512003	1	7200	40.9457319	-78.9709713
11061066	420659512003	1	38900	40.9454434	-78.9711115
11061067	420659512003	1	12300	40.9541708	-78.9536967
11061068	420659512003	1	49000	40.9451997	-78.9693812
11061069	420659512003	1	25010	40.9449978	-78.9716398
11061070	420659512003	1	24700	40.9454905	-78.9718594
11061071	420659512003	1	31000	40.9445037	-78.9709965
11061072	420659512003	1	52000	40.9451053	-78.9687052
11061073	420659512003	1	20700	40.9445471	-78.9712443
11061074	420659512003	1	12000	40.9444378	-78.9711424
11061075	420659512003	1	44000	40.9538392	-78.9537161
11061076	420659512003	1	9300	40.9448640	-78.9696531
11061077	420659512003	1	17100	40.9453491	-78.9694924
11061078	420659512003	1	12000	40.9452646	-78.9687240
11061079	420659512003	1	12800	40.9541945	-78.9533678
11061080	420659512003	1	14000	40.9454225	-78.9694928
11061081	420659512003	1	12000	40.9535367	-78.9533647
11061082	420659512003	1	30000	40.9451665	-78.9656559
11061083	420659512003	1	8300	40.9513103	-78.9574748
11061084	420659512003	1	8300	40.9537580	-78.9540649
11061085	420659512003	1	31200	40.9451642	-78.9656808
11061086	420659512003	1	8800	40.9518677	-78.9581021
11061087	420659512003	1	35100	40.9515535	-78.9571745
11061088	420659512003	1	41100	40.9539621	-78.9538081
11061089	420659512003	1	79700	40.9459322	-78.9709573
11061090	420659512003	1	5000	40.9452007	-78.9647254
11061091	420659512003	1	0	40.9459114	-78.9655361
11061092	420659512003	1	8300	40.9469303	-78.9580491
11061093	420659512003	1	72000	40.9474827	-78.9578445
11061094	420659512003	1	8570	40.9476036	-78.9575591
11061095	420659512003	1	23000	40.9471026	-78.9570417
11061096	420659512003	1	86200	40.9475237	-78.9574530
11061097	420659512003	1	55404	40.9470067	-78.9576184
11061098	420659512003	1	35700	40.9458602	-78.9648179
11061099	420659512003	1	31100	40.9458512	-78.9649245
11061100	420659512003	1	25700	40.9468451	-78.9579494
11061101	420659512003	1	11800	40.9470046	-78.9571224
11061102	420659512003	1	0	40.9459845	-78.9653696
11061103	420659512003	1	12600	40.9474866	-78.9580159
11061104	420659512003	1	35000	40.9531069	-78.9577569
11061105	420659512003	1	9530	40.9473949	-78.9694683
11061106	420659512003	1	8800	40.9463299	-78.9708679
11061107	420659512003	1	24600	40.9465298	-78.9706136
11061108	420659512003	1	7600	40.9463904	-78.9707876
11061109	420659512003	1	12180	40.9470066	-78.9694707
11061110	420659512003	1	72000	40.9518032	-78.9580452
11061111	420659512003	1	10000	40.9514911	-78.9579284
11061112	420659512003	1	30600	40.9519911	-78.9573232
11061113	420659512003	1	31200	40.9521750	-78.9579793
11061114	420659512003	1	10800	40.9470957	-78.9698995
11061115	420659512003	1	10000	40.9466612	-78.9698242
11061116	420659512003	1	0	40.9518159	-78.9570967
11061117	420659512003	1	9600	40.9516818	-78.9578231
11061118	420659512003	1	10000	40.9471282	-78.9700423
11061119	420659512003	1	31800	40.9469297	-78.9694808
11061120	420659512003	1	13600	40.9469955	-78.9698398
11061121	420659512003	1	13600	40.9463053	-78.9711595
11061122	420659512003	1	28800	40.9472451	-78.9702501
11061123	420659512003	1	35000	40.9457386	-78.9719012
11061124	420659512003	1	27200	40.9457394	-78.9718950
11061125	420659512003	1	26340	40.9459243	-78.9722280
11061126	420659512003	1	8100	40.9465423	-78.9687024
11061127	420659512003	1	7720	40.9466051	-78.9687362
11061128	420659512003	1	32000	40.9466895	-78.9682958
11061129	420659512003	1	89800	40.9466698	-78.9686763
11061130	420659512003	1	13000	40.9473062	-78.9685913
11061131	420659512003	1	18000	40.9471384	-78.9682797
11061132	420659512003	1	10000	40.9472147	-78.9683356
11061133	420659512003	1	255000	40.9464831	-78.9702444
11061134	420659512003	1	25600	40.9513332	-78.9616486
11061135	420659512003	1	40800	40.9474133	-78.9692785
11061136	420659512003	1	39400	40.9476696	-78.9683658
11061137	420659512003	1	21600	40.9451463	-78.9657016
11061138	420659512003	1	25000	40.9463412	-78.9706921
11061139	420659512003	1	32100	40.9481100	-78.9686835
11061140	420659512003	1	23200	40.9475321	-78.9679179
11061141	420659512003	1	80800	40.9452461	-78.9604776
11061142	420659512003	1	22500	40.9451029	-78.9610438
11061143	420659512003	1	2700	40.9449155	-78.9604630
11061144	420659512003	1	50300	40.9443966	-78.9601544
11061145	420659512003	1	26600	40.9446198	-78.9606334
11061146	420659512003	1	20000	40.9452174	-78.9602573
11061147	420659512003	1	7200	40.9447658	-78.9605798
11061148	420659512003	1	85000	40.9512880	-78.9617533
11061149	420659512003	1	13300	40.9538964	-78.9578875
11061150	420659512003	1	7600	40.9474520	-78.9682651
11061151	420659512003	1	80780	40.9475675	-78.9681916
11061152	420659512003	1	31500	40.9534001	-78.9578639
11061153	420659512003	1	65000	40.9523376	-78.9560983
11061154	420659512003	1	33000	40.9524971	-78.9566527
11061155	420659512003	1	26000	40.9477678	-78.9678675
11061156	420659512003	1	8400	40.9523113	-78.9564429
11061157	420659512003	1	7600	40.9520322	-78.9560820
11061158	420659512003	1	12000	40.9527171	-78.9566933
11061159	420659512003	1	69360	40.9529745	-78.9567180
11061160	420659512003	1	29800	40.9534496	-78.9582523
11061161	420659512003	1	27000	40.9451262	-78.9643377
11061162	420659512003	1	10000	40.9449589	-78.9636122
11061163	420659512003	1	10800	40.9452428	-78.9638006
11061164	420659512003	1	31400	40.9454901	-78.9638874
11061165	420659512003	1	17500	40.9451369	-78.9643374
11061166	420659512003	1	30000	40.9456342	-78.9639701
11061167	420659512003	1	0	40.9517573	-78.9611072
11061168	420659512003	1	29600	40.9446085	-78.9664398
11061169	420659512003	1	0	40.9444836	-78.9590131
11061170	420659512003	1	11500	40.9445353	-78.9596468
11061171	420659512003	1	32000	40.9450800	-78.9594550
11061172	420659512003	1	15000	40.9445118	-78.9591203
11061173	420659512003	1	20400	40.9447211	-78.9596748
11061174	420659512003	1	15000	40.9447697	-78.9660276
11061175	420659512003	1	10000	40.9445963	-78.9666434
11061176	420659512003	1	11400	40.9457637	-78.9697097
11061177	420659512003	1	19000	40.9545282	-78.9573293
11061178	420659512003	1	31400	40.9458345	-78.9700275
11061179	420659512003	1	4000	40.9540726	-78.9569372
11061180	420659512003	1	0	40.9541616	-78.9565515
11061181	420659512003	1	9510	40.9462460	-78.9701573
11061182	420659512003	1	51200	40.9515070	-78.9615719
11061183	420659512003	1	79000	40.9514114	-78.9609787
11061184	420659512003	1	97600	40.9478083	-78.9676125
11061185	420659512003	1	10600	40.9477247	-78.9666354
11061186	420659512003	1	49300	40.9475808	-78.9675034
11061187	420659512003	1	6000	40.9473342	-78.9674709
11061188	420659512003	1	11500	40.9473110	-78.9695239
11061189	420659512003	1	54600	40.9472252	-78.9700697
11061190	420659512003	1	22000	40.9453846	-78.9713019
11061191	420659512003	1	8330	40.9454605	-78.9715267
11061192	420659512003	1	9100	40.9466590	-78.9699543
11061193	420659512003	1	7800	40.9453641	-78.9686823
11061194	420659512003	1	29700	40.9456286	-78.9708924
11061195	420659512003	1	0	40.9456894	-78.9718264
