sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
401398268	11050287	43	M	1	0	X	X
401398270	11057683	43	M	1	0	X	X
401467768	11060842	18	F	1	2	450150577	514270701
401467769	11060842	51	M	1	0	X	X
401467773	11061071	51	M	1	0	X	X
401467774	11061071	20	F	1	2	X	X
401467775	11061071	57	F	1	1	X	X
401519584	11044201	30	M	3	10	X	X
401519585	11044201	24	F	1	0	X	X
401519586	11046107	30	M	3	10	X	X
401519591	11049642	24	F	1	0	X	X
401519594	11050586	30	M	3	10	X	X
401519595	11050586	24	F	1	0	X	X
401519598	11050845	30	M	3	10	X	X
401519599	11050845	24	F	1	0	X	X
401519600	11051642	30	M	3	10	X	X
401519603	11052998	24	F	1	0	X	X
401519605	11053097	24	F	1	0	X	X
401519606	11053904	30	M	3	10	X	X
401519608	11053918	30	M	3	10	X	X
401519610	11056485	30	M	3	10	X	X
401519612	11056883	30	M	3	10	X	X
401519613	11056883	24	F	1	0	X	X
401519614	11056945	30	M	3	10	X	X
401519615	11056945	24	F	1	0	X	X
401519619	11057756	24	F	1	0	X	X
401519620	11060156	30	M	3	10	X	X
401519622	11060235	30	M	3	10	X	X
401519623	11060235	24	F	1	0	X	X
401519628	11060580	30	M	3	10	X	X
401519630	11060698	30	M	3	10	X	X
401519632	11060780	30	M	3	10	X	X
401519633	11060780	24	F	1	0	X	X
401519635	11062133	24	F	1	0	X	X
401607503	11051261	38	M	1	0	X	514267791
401607508	11052090	32	F	1	1	X	514271449
401607509	11052090	5	F	1	2	450145390	X
401607511	11053090	38	M	1	0	X	514270118
401607513	11053090	5	F	1	2	450111632	X
401607514	11053090	2	F	1	2	X	X
401607520	11059859	32	F	1	1	X	514268807
401607521	11059859	5	F	1	2	450108468	X
401607523	11062265	38	M	1	0	X	514269228
401607524	11062265	32	F	1	1	X	514269292
401607526	11062265	2	F	1	2	X	X
401607527	11062285	38	M	1	0	X	514269418
401607528	11062285	32	F	1	1	X	514271449
401626625	11044133	1	F	1	2	X	X
401666371	11044107	63	M	1	0	X	514270241
401666374	11052914	63	F	1	1	X	514267984
401666376	11056184	63	F	1	1	X	514267552
401681823	11046871	54	F	1	0	X	514263229
401681824	11050360	54	F	1	0	X	514267983
401681825	11052775	54	F	1	0	X	514269991
401681826	11061482	54	F	1	0	X	513929562
401681827	11061916	54	F	1	0	X	514269329
401687033	11047689	24	M	1	2	X	514269644
401687035	11047689	4	M	1	5	X	X
401687040	11052774	4	M	1	5	X	X
401687043	11061444	24	M	1	2	X	514268524
401687045	11061444	4	M	1	5	X	X
401761276	11045936	19	M	1	2	X	514269768
401761279	11051734	19	M	1	2	X	514268053
401761280	11051734	57	M	1	1	X	X
401761281	11051734	44	F	1	0	X	X
401761283	11056090	57	M	1	1	X	X
401761284	11056090	44	F	1	0	X	X
401761286	11057211	57	M	1	1	X	X
401761287	11057211	44	F	1	0	X	X
401799252	11047143	87	M	1	0	X	X
401968080	11044920	38	M	1	1	X	513553744
401968082	11044920	1	M	1	2	X	X
401968083	11044920	39	F	1	0	X	514271105
401968084	11046397	38	M	1	1	X	514269638
401968088	11054551	38	M	1	1	X	514270372
401968097	11060273	3	M	1	2	X	X
401968098	11060273	1	M	1	2	X	X
401968099	11060273	39	F	1	0	X	514271053
402007434	11047915	50	F	1	1	X	514267791
402007439	11051471	20	F	1	2	X	514268239
402007440	11051471	18	F	1	2	450110845	X
402007441	11051471	55	M	1	0	X	X
402007442	11052089	50	F	1	1	X	514266657
402007446	11056008	50	F	1	1	X	514269397
402007450	11056066	50	F	1	1	X	513914274
402007451	11056066	20	F	1	2	X	514267552
402007452	11056066	18	F	1	2	450150577	X
402007453	11056066	55	M	1	0	X	X
402007455	11057138	20	F	1	2	X	514267856
402007457	11057138	55	M	1	0	X	X
402095880	11053404	77	M	1	0	X	X
402095881	11053404	72	F	1	1	X	X
402180827	11054930	38	F	1	0	X	514270454
402180828	11054930	36	M	1	1	X	514270670
402180829	11054930	16	F	1	2	450132231	X
402180831	11054975	38	F	1	0	X	514269816
402180833	11054975	16	F	1	2	450150577	X
402180835	11060124	38	F	1	0	X	514267643
402180836	11060124	36	M	1	1	X	514269389
402180838	11060124	11	F	1	2	450150577	X
402236737	11044132	54	F	1	0	X	X
402236738	11044132	23	F	1	2	X	X
402236739	11044132	14	M	1	2	450110702	X
402236740	11044132	4	F	1	5	450120306	X
402236742	11044613	0	M	1	5	X	X
402236743	11044613	54	F	1	0	X	X
402236747	11044613	2	F	1	5	X	X
402236748	11045957	0	M	1	5	X	X
402236749	11045957	54	F	1	0	X	X
402236753	11045957	2	F	1	5	X	X
402236754	11046205	0	M	1	5	X	X
402236755	11046205	54	F	1	0	X	X
402236756	11046205	23	F	1	2	X	X
402236758	11046205	4	F	1	5	450102519	X
402236760	11046585	0	M	1	5	X	X
402236762	11046585	23	F	1	2	X	X
402236764	11046585	4	F	1	5	450120306	X
402236766	11047013	0	M	1	5	X	X
402236769	11047013	14	M	1	2	450110845	X
402236770	11047013	4	F	1	5	450120306	X
402236771	11047013	2	F	1	5	X	X
402236774	11047084	23	F	1	2	X	X
402236779	11050272	54	F	1	0	X	X
402236780	11050272	23	F	1	2	X	X
402236782	11050272	4	F	1	5	450120306	X
402236786	11052816	23	F	1	2	X	X
402236790	11053281	0	M	1	5	X	X
402236791	11053281	54	F	1	0	X	X
402236796	11057902	0	M	1	5	X	X
402236798	11057902	23	F	1	2	X	X
402236799	11057902	14	M	1	2	450150578	X
402236800	11057902	4	F	1	5	450102519	X
402236801	11057902	2	F	1	5	X	X
402236803	11057961	54	F	1	0	X	X
402236808	11060248	0	M	1	5	X	X
402236809	11060248	54	F	1	0	X	X
402236811	11060248	14	M	1	2	450150577	X
402236814	11060253	0	M	1	5	X	X
402236819	11060253	2	F	1	5	X	X
402236820	11060573	0	M	1	5	X	X
402236821	11060573	54	F	1	0	X	X
402236824	11060573	4	F	1	5	450151186	X
402236825	11060573	2	F	1	5	X	X
402236830	11060778	4	F	1	5	450151186	X
402236831	11060778	2	F	1	5	X	X
402287463	11044861	46	M	1	0	X	514270189
402287465	11045314	46	M	1	0	X	514272391
402287466	11045627	46	M	1	0	X	514269754
402287469	11047629	46	M	1	0	X	514269249
402287472	11048750	46	M	1	0	X	514268035
402287482	11051828	46	M	1	0	X	514267988
402287483	11052482	46	M	1	0	X	514269856
402287484	11052868	46	M	1	0	X	514268563
402287488	11054199	46	M	1	0	X	514270454
402287489	11054366	46	M	1	0	X	514271021
402287491	11057237	46	M	1	0	X	514270068
402287492	11057258	46	M	1	0	X	514268752
402287494	11059300	46	M	1	0	X	514271284
402287497	11059940	46	M	1	0	X	514271510
402326413	11050737	52	F	1	0	X	X
402345564	11044758	84	F	1	0	X	X
402345565	11047312	84	F	1	0	X	X
402345569	11061289	84	F	1	0	X	X
402501257	11048661	10	M	1	2	450129160	X
402501258	11048661	20	M	1	10	X	X
402534660	11045473	43	M	1	1	X	514272024
402534662	11045473	12	F	1	2	450110702	X
402534669	11058570	39	F	1	0	X	514269420
402534672	11058918	43	M	1	1	X	513929182
402534674	11058918	12	F	1	2	450150578	X
402649725	11044942	72	F	1	3	X	X
402649727	11045266	72	F	1	3	X	X
402649730	11046297	81	F	1	0	X	X
402649733	11057534	72	F	1	3	X	X
402649734	11057534	81	F	1	0	X	X
402733323	11045769	49	F	1	0	X	514270781
402733325	11050211	49	F	1	0	X	514267752
402740845	11045191	77	M	1	0	X	X
402740846	11045191	77	F	1	1	X	X
402740849	11048207	77	M	1	0	X	X
402740850	11048207	77	F	1	1	X	X
402740852	11054598	77	F	1	1	X	X
402740853	11056258	77	M	1	0	X	X
402755336	11048682	82	F	1	0	X	X
402755339	11057180	82	F	1	0	X	X
402908102	11057164	53	F	1	0	X	X
402908106	11061106	53	F	1	0	X	X
402908107	11062058	53	F	1	0	X	X
402936193	11049432	53	F	1	3	X	514268411
402984184	11044960	17	M	1	2	450110702	X
402984190	11050069	17	M	1	2	450110845	X
402984191	11050069	47	F	1	0	X	514268226
402984193	11052897	17	M	1	2	450132231	X
402984196	11056171	17	M	1	2	450150577	X
402984197	11056171	47	F	1	0	X	514269361
402984199	11056611	17	M	1	2	450150577	X
402984200	11056611	47	F	1	0	X	514268799
402984201	11056611	20	M	1	2	X	X
402984202	11057634	17	M	1	2	450150577	X
402984203	11057634	47	F	1	0	X	514268756
403386330	11048282	51	F	1	0	X	514268386
403386333	11057934	55	M	1	1	X	514267785
403386334	11057934	51	F	1	0	X	514267988
403386338	11060521	51	F	1	0	X	514269445
403386340	11060559	51	F	1	0	X	514269396
403455856	11045897	90	M	1	0	X	X
403455857	11048163	90	M	1	0	X	X
403455858	11049039	90	M	1	0	X	X
403484138	11049201	75	F	1	0	X	X
403567871	11046053	78	M	1	0	X	X
403567872	11051009	78	M	1	0	X	X
403567876	11062052	78	M	1	0	X	X
403577785	11057377	80	F	1	0	X	X
403577786	11058513	80	F	1	0	X	X
403645210	11043900	28	M	1	0	X	514269697
403645212	11044388	31	F	1	1	X	X
403645213	11044388	28	M	1	0	X	514270454
403645215	11047840	31	F	1	1	X	X
403645219	11054250	28	M	1	0	X	514273116
403645221	11054456	31	F	1	1	X	X
403645223	11054456	2	F	1	2	X	X
403645224	11054732	31	F	1	1	X	X
403645226	11054732	2	F	1	2	X	X
403646810	11052724	9	M	1	2	450149079	X
403700055	11044821	87	M	1	0	X	X
403700056	11044821	75	F	1	1	X	X
403700059	11049728	87	M	1	0	X	X
403700062	11055015	75	F	1	1	X	X
403700063	11055888	87	M	1	0	X	X
403700064	11055888	75	F	1	1	X	X
403700065	11057827	87	M	1	0	X	X
403700066	11057827	75	F	1	1	X	X
403722873	11060602	56	M	1	0	X	514269450
403891182	11056341	54	F	1	0	X	514269199
403959042	11045667	63	F	1	1	X	514400575
403959043	11045667	63	M	1	0	X	X
403959045	11046044	63	M	1	0	X	X
403959048	11048301	63	F	1	1	X	514267794
403959049	11048301	63	M	1	0	X	X
403959050	11049291	63	F	1	1	X	514267998
403959053	11050578	63	M	1	0	X	X
403959054	11055587	63	F	1	1	X	511236613
403959055	11055587	63	M	1	0	X	X
403959057	11056535	63	M	1	0	X	X
403959059	11057344	63	M	1	0	X	X
403959060	11058366	63	F	1	1	X	514268862
403959061	11058366	63	M	1	0	X	X
403959063	11058383	63	M	1	0	X	X
403959065	11061344	63	M	1	0	X	X
403959066	11062014	63	F	1	1	X	514268779
403959068	11062051	63	F	1	1	X	514268816
403959071	11062343	63	M	1	0	X	X
404169560	11049010	39	M	1	0	X	514267791
404169794	11048252	43	F	1	0	X	X
404169797	11048252	13	M	1	2	450067304	X
404552603	11044983	81	F	1	4	X	X
404552604	11056949	52	F	1	0	X	513931180
404552606	11061135	52	F	1	0	X	514269138
404552609	11062331	81	F	1	4	X	X
404606156	11046285	62	M	1	0	X	X
404606157	11046285	57	F	1	1	X	X
404606158	11049075	62	M	1	0	X	X
404606159	11049075	57	F	1	1	X	X
404606161	11054891	57	F	1	1	X	X
404606162	11054991	62	M	1	0	X	X
404651361	11048026	65	F	1	0	X	X
404680727	11045828	59	M	1	0	X	514269766
404680729	11057661	24	F	1	2	X	X
404680730	11057661	59	M	1	0	X	514269445
404680732	11058176	24	F	1	2	X	X
404786984	11059595	27	F	1	2	X	X
404786986	11059595	55	M	1	1	X	514267822
404786987	11059595	3	F	1	5	X	X
404848783	11052191	78	M	1	0	X	X
404949611	11047633	48	F	1	1	X	514270049
404949615	11049208	14	F	1	5	450110845	X
404949620	11049578	48	F	1	1	X	514265805
404949621	11049578	14	F	1	5	450110845	X
404949622	11049578	53	M	1	0	X	X
404949623	11050641	48	F	1	1	X	514267816
404949624	11050641	14	F	1	5	450110845	X
404949625	11050641	53	M	1	0	X	X
404949628	11052925	53	M	1	0	X	X
404949632	11055256	48	F	1	1	X	514268289
404949634	11055256	53	M	1	0	X	X
404949637	11055683	53	M	1	0	X	X
404949639	11055873	14	F	1	5	450150578	X
404949640	11055873	53	M	1	0	X	X
404949643	11057775	53	M	1	0	X	X
404949644	11058742	48	F	1	1	X	514270670
404949645	11058742	14	F	1	5	450150578	X
404949648	11059591	14	F	1	5	450150577	X
404949649	11059591	53	M	1	0	X	X
404949650	11060176	48	F	1	1	X	514269437
404949653	11061447	48	F	1	1	X	514265902
404949655	11061447	53	M	1	0	X	X
405020045	11044322	85	M	1	0	X	X
405020046	11053381	83	F	1	1	X	X
405020047	11053381	85	M	1	0	X	X
405159579	11045034	32	F	1	0	X	514271499
405159580	11049686	32	F	1	0	X	514268258
405184361	11055217	48	M	1	0	X	514268522
405184362	11057773	48	M	1	0	X	514268734
405264994	11046060	23	M	1	9	X	514270454
405264995	11046060	24	M	1	10	X	514269519
405264996	11046060	19	F	1	0	X	514271518
405264999	11054967	24	M	1	10	X	514270402
405265000	11054967	19	F	1	0	X	514269603
405265003	11058652	24	M	1	10	X	514268769
405265005	11058652	0	F	1	2	X	X
405265006	11061409	23	M	1	9	X	514269191
405265010	11061856	23	M	1	9	X	513929640
405328200	11054491	60	M	1	0	X	X
405328201	11061009	28	M	1	2	X	513558316
405328204	11062295	60	M	1	0	X	X
405351280	11058785	61	M	1	0	X	514267856
405351284	11059345	61	F	1	1	X	X
405417255	11045035	74	F	1	0	X	X
405417256	11049559	74	F	1	0	X	X
405417257	11057619	74	F	1	0	X	X
405436206	11047365	68	F	1	0	X	514269445
405475928	11060533	54	M	1	0	X	514267328
405475929	11060656	54	M	1	0	X	514271169
405712790	11058614	64	M	1	0	X	X
405712791	11058614	64	F	1	1	X	X
405788681	11046073	52	M	1	1	X	514269851
405788683	11057036	52	M	1	1	X	514270535
405788684	11057036	47	F	1	0	X	514268563
405976147	11044880	79	F	1	1	X	X
405976149	11044948	79	F	1	1	X	X
405976152	11045174	78	M	1	0	X	X
405976155	11046318	79	F	1	1	X	X
405976156	11046318	78	M	1	0	X	X
405976157	11047308	79	F	1	1	X	X
405976159	11051887	79	F	1	1	X	X
405976160	11051887	78	M	1	0	X	X
405976166	11053613	78	M	1	0	X	X
405976168	11054877	78	M	1	0	X	X
405976170	11054964	78	M	1	0	X	X
405976171	11055998	79	F	1	1	X	X
405976173	11061975	79	F	1	1	X	X
405976174	11061975	78	M	1	0	X	X
405995981	11044074	79	F	1	0	X	X
405995982	11046345	79	F	1	0	X	X
405995983	11054733	79	F	1	0	X	X
406069273	11058313	54	F	1	0	X	X
406123779	11047438	18	F	1	0	X	X
406123783	11052086	18	F	1	0	X	X
406151982	11048302	38	M	1	1	X	514268031
406151984	11049859	38	F	1	0	X	514271462
406151986	11049859	12	M	1	2	450110845	X
406151987	11049974	38	F	1	0	X	514269941
406151988	11049974	38	M	1	1	X	514267983
406151990	11054968	38	F	1	0	X	514271998
406151992	11054968	12	M	1	2	450150578	X
406151993	11055323	38	F	1	0	X	513936935
406151995	11055323	12	M	1	2	450150578	X
406403590	11052349	55	F	1	0	X	514270818
406547596	11052103	90	M	1	1	X	X
406547600	11061312	90	M	1	1	X	X
406547601	11061312	85	F	1	0	X	X
406728179	11052762	54	F	1	1	X	514272893
406728183	11057128	28	M	1	2	X	514270795
407029382	11044042	49	M	1	0	X	X
407029384	11045386	49	M	1	0	X	X
407029387	11048239	49	M	1	0	X	X
407029388	11048274	49	M	1	0	X	X
407029390	11049457	49	M	1	0	X	X
407029392	11050903	49	M	1	0	X	X
407029393	11051282	49	M	1	0	X	X
407029395	11051620	49	M	1	0	X	X
407029399	11056051	49	M	1	0	X	X
407029400	11056774	49	M	1	0	X	X
407029401	11057850	49	M	1	0	X	X
407029403	11059900	49	M	1	0	X	X
407029407	11061396	49	M	1	0	X	X
407069908	11058811	71	F	1	0	X	X
407108961	11055655	11	M	1	2	450110845	X
407108962	11056972	50	M	1	0	X	514270908
407108963	11056972	52	F	1	1	X	514271314
407155297	11045058	19	M	1	2	X	X
407155298	11045058	46	F	1	0	X	514268748
407155300	11045058	22	M	1	2	X	514399960
407155301	11045934	19	M	1	2	X	X
407155302	11045934	46	F	1	0	X	514269919
407155305	11047465	19	M	1	2	X	X
407155306	11047465	46	F	1	0	X	514269914
407155307	11047465	47	M	1	1	X	514267010
407155313	11055092	19	M	1	2	X	X
407155314	11055092	46	F	1	0	X	514269452
407155316	11055092	22	M	1	2	X	514269240
407155318	11056214	46	F	1	0	X	513937100
407155320	11056214	22	M	1	2	X	514267829
407155325	11060051	19	M	1	2	X	X
407155326	11060051	46	F	1	0	X	514267880
407155327	11060051	47	M	1	1	X	514270987
407170487	11051627	11	M	1	2	450129160	X
407203976	11048392	6	F	1	2	450129160	X
407203977	11048392	2	F	1	2	X	X
407203980	11048457	35	M	1	1	X	514271168
407203985	11049386	35	M	1	1	X	514267988
407203986	11049386	6	F	1	2	450129160	X
407203988	11049386	32	F	1	0	X	514268005
407203989	11049386	10	M	1	2	450129160	X
407203990	11049831	35	M	1	1	X	514268014
407203994	11049831	10	M	1	2	450129160	X
407203995	11053506	35	M	1	1	X	514268289
407203996	11053506	6	F	1	2	450149079	X
407203997	11053506	2	F	1	2	X	X
407203999	11053506	10	M	1	2	450149079	X
407204003	11057789	32	F	1	0	X	514268752
407204004	11057789	10	M	1	2	450147805	X
407287349	11046436	76	F	1	0	X	514270908
407287351	11052535	76	F	1	0	X	514271540
407287352	11054362	76	F	1	0	X	514268680
407341770	11049853	9	M	1	2	450129160	X
407341771	11049853	13	F	1	2	450110845	X
407341773	11049853	51	M	1	1	X	514268388
407341774	11056292	40	F	1	0	X	511236847
407341775	11056292	9	M	1	2	450139177	X
407341776	11056292	13	F	1	2	450150578	X
407369301	11044449	48	F	1	0	X	514270872
407369307	11053363	48	F	1	0	X	514267231
407369310	11053571	48	F	1	0	X	514270955
407369311	11053571	61	M	1	1	X	X
407369313	11054729	48	F	1	0	X	514269840
407369315	11054729	14	F	1	2	450132231	X
407404617	11051858	22	M	1	2	X	514267752
407404618	11051858	42	F	1	0	X	514015068
407404619	11055795	16	F	1	2	450150577	X
407404622	11055795	42	F	1	0	X	514268579
407404624	11060080	48	M	1	10	X	514268798
407404625	11060080	22	M	1	2	X	514268807
407432039	11046902	33	M	1	0	X	514269884
407432041	11046902	27	F	1	10	X	X
407432042	11052015	33	M	1	0	X	514268161
407432043	11052015	0	F	1	2	X	X
407432044	11052015	27	F	1	10	X	X
407432045	11057755	33	M	1	0	X	514007755
407432046	11057755	0	F	1	2	X	X
407432047	11057755	27	F	1	10	X	X
407530717	11047474	48	M	1	0	X	514269091
407625433	11044305	71	F	1	0	X	X
407625434	11044305	75	M	1	1	X	X
407625438	11046869	75	M	1	1	X	X
407625439	11047517	71	F	1	0	X	X
407625440	11047517	75	M	1	1	X	X
407625442	11049519	75	M	1	1	X	X
407625443	11051005	71	F	1	0	X	X
407625444	11051005	75	M	1	1	X	X
407679040	11044403	62	M	1	1	X	X
407679041	11044403	7	M	9	2	450110701	X
407679042	11044403	34	F	9	0	X	X
407679046	11044464	34	F	9	0	X	X
407679048	11044530	62	M	1	1	X	X
407679050	11044530	34	F	9	0	X	X
407679055	11044587	4	F	1	2	450120306	X
407679059	11045005	4	F	1	2	450120306	X
407679062	11048939	34	F	9	0	X	X
407679064	11054032	62	M	1	1	X	X
407679066	11054032	34	F	9	0	X	X
407679067	11054032	4	F	1	2	450102519	X
407679068	11054235	62	M	1	1	X	X
407679074	11056376	34	F	9	0	X	X
407679078	11056412	34	F	9	0	X	X
407679080	11058187	62	M	1	1	X	X
407679081	11058187	7	M	9	2	450108468	X
407679082	11058187	34	F	9	0	X	X
407679085	11058932	7	M	9	2	450147805	X
407704187	11051119	12	M	1	2	450129160	X
407704188	11051119	36	M	1	1	X	X
407704195	11060865	12	M	1	2	450150577	X
407704196	11060865	36	M	1	1	X	X
407704197	11060865	7	M	1	2	450110701	X
407704198	11060865	33	F	1	0	X	514269320
407704199	11060968	12	M	1	2	450150577	X
407704203	11062369	12	M	1	2	450150577	X
407704204	11062369	36	M	1	1	X	X
407704206	11062369	33	F	1	0	X	514268522
407752359	11046147	19	F	1	2	X	514269959
407752363	11046147	38	F	1	1	X	X
407752364	11046147	16	M	1	2	450132231	X
407752366	11047202	5	M	1	2	450120306	X
407752367	11047202	9	M	1	2	450129160	X
407752368	11047202	38	M	1	0	X	514268309
407752369	11047202	38	F	1	1	X	X
407752370	11047202	16	M	1	2	450110845	X
407759739	11051621	14	F	1	2	450110845	X
407759743	11055327	56	F	1	1	X	X
407759745	11055401	14	F	1	2	450110845	X
407759746	11055401	56	F	1	1	X	X
407759747	11055401	51	M	1	0	X	514267751
407759748	11056744	14	F	1	2	450132231	X
407759749	11056744	56	F	1	1	X	X
407759751	11058526	14	F	1	2	450150577	X
407759754	11059410	14	F	1	2	450150577	X
407759756	11059410	51	M	1	0	X	513937897
407788623	11051012	59	F	1	0	X	X
407788624	11051012	63	M	1	1	X	514265291
407788625	11056298	16	F	1	12	450150577	X
407788626	11056298	16	M	1	5	450150577	X
407788627	11056298	59	F	1	0	X	X
407788628	11056298	63	M	1	1	X	513991798
407788632	11058658	63	M	1	1	X	514268812
407923945	11046358	40	M	1	0	X	514270314
407923946	11046358	40	F	1	1	X	X
407923948	11046358	18	F	1	2	X	X
407923949	11046358	17	F	1	2	450110702	X
407923953	11049743	18	F	1	2	X	X
407923957	11050280	19	M	1	2	X	X
407923958	11050280	18	F	1	2	X	X
407923969	11058083	17	F	1	2	450150577	X
407926314	11044867	50	F	1	0	X	X
407926317	11046432	51	M	1	1	X	514270454
407926318	11048192	50	F	1	0	X	X
407934093	11051051	35	M	1	0	X	X
407934094	11051051	33	F	1	10	X	X
407992245	11045817	62	F	1	1	X	514270670
407992247	11051630	62	F	1	1	X	514268093
407992248	11057199	65	M	1	0	X	514269039
407992249	11057199	62	F	1	1	X	514267691
408033880	11056105	49	F	1	1	X	514268784
408033884	11058640	51	M	1	0	X	514271339
408033885	11058640	23	M	1	2	X	X
408095491	11045202	57	M	1	0	X	514271365
408095494	11059219	59	F	1	1	X	514269445
408096703	11043932	52	M	1	0	X	514269697
408096704	11043932	51	F	1	1	X	514270908
408096706	11048470	51	F	1	1	X	514267675
408096708	11055528	51	F	1	1	X	514269304
408096711	11058159	52	M	1	0	X	514268752
408096712	11058159	51	F	1	1	X	514268713
408100598	11044029	75	F	1	0	X	X
408100599	11054431	75	F	1	0	X	X
408180288	11046370	55	F	1	1	X	514270236
408180291	11048197	60	M	1	0	X	514271561
408180294	11049857	55	F	1	1	X	514268152
408180299	11055988	60	M	1	0	X	514269193
408180300	11055988	55	F	1	1	X	513981742
408204760	11051857	13	F	1	2	450129160	X
408204761	11051857	15	F	1	2	450110845	X
408204762	11051857	40	M	1	1	X	X
408204764	11051857	9	F	1	2	450129160	X
408204765	11051857	8	F	1	2	450129160	X
408204766	11051857	7	F	1	2	450129160	X
408204767	11051857	7	M	1	2	450129160	X
408204769	11061948	15	F	1	2	450150577	X
408204771	11061948	32	F	1	0	X	X
408204773	11061948	8	F	1	2	450110701	X
408204774	11061948	7	F	1	2	450110701	X
408204778	11061963	40	M	1	1	X	X
408204779	11061963	32	F	1	0	X	X
408204780	11061963	9	F	1	2	450132458	X
408204781	11061963	8	F	1	2	450132458	X
408204782	11061963	7	F	1	2	450132458	X
408204783	11061963	7	M	1	2	450132458	X
408207581	11046412	10	M	1	2	450110701	X
408207583	11046412	40	F	1	0	X	X
408207584	11046412	8	M	1	2	450110701	X
408207585	11046412	40	M	1	1	X	514267752
408207586	11048842	10	M	1	2	450129160	X
408207588	11048842	40	F	1	0	X	X
408207592	11055096	12	M	1	2	450067304	X
408207593	11055096	40	F	1	0	X	X
408207597	11061822	12	M	1	2	450067304	X
408207598	11061822	40	F	1	0	X	X
408207600	11061822	40	M	1	1	X	514269437
408239854	11057796	36	M	1	0	X	514271168
408305693	11051369	51	F	1	1	X	513950092
408305695	11055933	51	F	1	1	X	514268769
408305696	11055933	56	M	1	0	X	514270079
408305697	11056281	51	F	1	1	X	514269901
408309330	11059081	26	F	1	1	X	514269215
408377932	11044109	54	M	1	0	X	514269695
408377933	11044109	49	F	1	1	X	514270174
408377934	11048975	54	M	1	0	X	514268096
408377936	11053432	54	M	1	0	X	514270454
408383403	11045137	74	F	1	0	X	X
408383404	11049296	74	F	1	0	X	X
408383405	11050960	74	F	1	0	X	X
408383409	11059129	74	F	1	0	X	X
408463320	11044439	38	M	1	0	X	514269728
408463321	11044439	31	F	1	10	X	X
408463323	11057226	31	F	1	10	X	X
408527520	11046087	49	F	1	9	X	514268313
408527521	11050815	42	M	1	0	X	514269275
408527523	11052124	42	M	1	0	X	514267014
408527527	11058196	42	M	1	0	X	514269048
408527528	11058196	49	F	1	9	X	514269329
408527530	11058891	49	F	1	9	X	514268775
408527531	11059942	42	M	1	0	X	514268522
408527532	11059942	49	F	1	9	X	514268522
408639976	11044294	62	F	1	0	X	514270778
408639977	11046077	65	M	1	1	X	X
408639983	11056928	65	M	1	1	X	X
408639984	11056928	62	F	1	0	X	514270957
408666651	11055505	21	M	1	2	X	X
408754630	11045582	35	F	1	0	X	514270670
408754636	11054937	35	F	1	0	X	514270105
408754637	11055831	35	F	1	0	X	513913814
408824465	11049809	38	F	1	2	X	514267791
408824467	11053036	64	M	1	0	X	514270862
408824469	11053036	62	F	1	1	X	X
408824472	11062200	62	F	1	1	X	X
408898244	11061245	65	F	1	0	X	X
409085004	11046509	71	M	1	0	X	X
409154771	11045334	81	F	1	1	X	X
409154772	11045334	81	M	1	0	X	X
409154773	11046928	81	F	1	1	X	X
409154774	11046928	81	M	1	0	X	X
409154776	11047108	81	M	1	0	X	X
409154777	11047688	81	F	1	1	X	X
409154778	11047688	81	M	1	0	X	X
409154779	11050532	81	F	1	1	X	X
409154781	11053635	81	F	1	1	X	X
409154782	11053635	81	M	1	0	X	X
409154784	11053944	81	M	1	0	X	X
409154785	11054616	81	F	1	1	X	X
409154787	11061438	81	F	1	1	X	X
409154790	11062215	81	M	1	0	X	X
409173098	11048027	36	F	1	1	X	X
409173099	11048027	14	M	1	2	450110702	X
409173103	11053378	14	M	1	2	450132231	X
409173104	11053378	12	M	1	2	450150578	X
409173105	11058948	40	M	1	0	X	514267887
409173107	11058948	14	M	1	2	450150577	X
409173108	11058948	12	M	1	2	450150578	X
409173110	11059815	36	F	1	1	X	X
409228075	11044998	49	M	1	0	X	514267084
409228077	11047272	49	M	1	0	X	514270454
409228079	11050362	49	M	1	0	X	514266861
409249083	11061561	56	F	1	1	X	514269270
409249084	11061561	58	M	1	0	X	514273118
409294010	11058661	65	M	1	1	X	X
409294012	11062176	65	M	1	1	X	X
409300957	11044048	80	F	1	0	X	X
409300958	11044770	80	F	1	0	X	X
409300959	11050081	80	F	1	0	X	X
409300962	11057379	80	F	1	0	X	X
409300963	11061583	80	F	1	0	X	X
409395963	11045557	13	M	1	2	450110701	X
409395965	11045557	5	M	1	2	450110701	X
409395968	11049622	33	M	1	0	X	514268110
409395969	11049622	5	M	1	2	450145390	X
409395972	11052332	33	M	1	0	X	514269808
409395976	11053400	33	M	1	0	X	514269566
409446149	11059896	25	F	1	0	X	514269445
409520241	11047341	76	F	1	0	X	X
409666856	11047317	78	F	1	0	X	X
409666857	11050226	78	F	1	0	X	X
409666859	11060686	78	F	1	0	X	X
409870946	11045080	52	M	1	0	X	514270785
409870948	11052071	52	M	1	0	X	514267791
409870949	11052071	48	F	1	1	X	X
409918566	11046322	73	F	1	1	X	X
409918567	11046322	82	M	1	0	X	X
409918568	11053500	73	F	1	1	X	X
409918569	11053500	82	M	1	0	X	X
409918571	11057468	82	M	1	0	X	X
409971762	11047953	64	M	1	1	X	X
409971763	11047953	63	F	1	0	X	X
409971765	11049337	63	F	1	0	X	X
409971767	11052635	63	F	1	0	X	X
409971768	11054474	64	M	1	1	X	X
409971769	11054474	63	F	1	0	X	X
