sp_id	sp_gq_id	age	sex
939334912	450036298	63	F
939334911	450036298	61	F
940606667	450036298	86	M
940606668	450036298	77	M
940606669	450036298	86	M
940606670	450036298	86	M
939848385	450036298	91	F
939848384	450036298	92	F
940606666	450036298	85	M
940212517	450046408	89	F
940409235	450046408	64	M
940212553	450046408	87	F
940212552	450046408	92	F
940212547	450046408	77	F
940212546	450046408	90	F
940212545	450046408	85	F
940212544	450046408	87	F
940212551	450046408	89	F
940212550	450046408	89	F
940212549	450046408	85	F
940212543	450046408	84	F
940212542	450046408	79	F
940212541	450046408	70	F
940212540	450046408	82	F
940212539	450046408	93	F
940212538	450046408	84	F
940212537	450046408	95	F
940212536	450046408	85	F
940212535	450046408	78	F
940212534	450046408	93	F
940212533	450046408	89	F
940212532	450046408	78	F
940212531	450046408	87	F
940212530	450046408	78	F
940212529	450046408	77	F
940212528	450046408	86	F
940212527	450046408	87	F
940212526	450046408	88	F
940212525	450046408	90	F
940212524	450046408	99	F
940212523	450046408	91	F
940212522	450046408	81	F
940212521	450046408	79	F
940212520	450046408	76	F
940212519	450046408	77	F
940212518	450046408	75	F
940212516	450046408	89	F
940212554	450046408	82	F
940212555	450046408	90	F
940212556	450046408	84	F
940212557	450046408	77	F
940212558	450046408	75	F
940753657	450046408	95	M
940753658	450046408	76	M
940753659	450046408	70	M
940753660	450046408	81	M
940753661	450046408	90	M
940753662	450046408	75	M
940753663	450046408	87	M
940753664	450046408	68	M
940753665	450046408	72	M
940753666	450046408	82	M
940753667	450046408	78	M
940753668	450046408	75	M
940753669	450046408	72	M
940753670	450046408	85	M
940753671	450046408	67	M
940753672	450046408	85	M
940753673	450046408	72	M
940753674	450046408	82	M
940753675	450046408	84	M
940212559	450046408	90	F
940212560	450046408	68	F
940212561	450046408	90	F
940212562	450046408	90	F
940212563	450046408	66	F
940212564	450046408	67	F
940212565	450046408	94	F
940212566	450046408	98	F
940212567	450046408	70	F
940212568	450046408	86	F
940212569	450046408	82	F
940212570	450046408	76	F
940212571	450046408	85	F
940212572	450046408	75	F
940212573	450046408	92	F
940212574	450046408	85	F
940212575	450046408	87	F
940212576	450046408	90	F
940212577	450046408	95	F
940212578	450046408	84	F
940212579	450046408	83	F
940212580	450046408	96	F
940212581	450046408	68	F
940212582	450046408	96	F
940212583	450046408	85	F
940212584	450046408	85	F
940212585	450046408	97	F
940212586	450046408	67	F
940212587	450046408	85	F
940212588	450046408	90	F
940212589	450046408	72	F
940212590	450046408	92	F
940212591	450046408	84	F
940212592	450046408	85	F
940212593	450046408	78	F
940212594	450046408	98	F
940212595	450046408	86	F
940212596	450046408	76	F
940212597	450046408	98	F
940212598	450046408	87	F
940212599	450046408	83	F
940212600	450046408	85	F
940212601	450046408	94	F
940212602	450046408	100	F
940212603	450046408	83	F
940212604	450046408	92	F
940212605	450046408	69	F
940212606	450046408	77	F
940212607	450046408	100	F
940212608	450046408	88	F
940212609	450046408	96	F
940212610	450046408	79	F
940212611	450046408	82	F
940212612	450046408	89	F
940212613	450046408	76	F
940212614	450046408	75	F
940212615	450046408	89	F
940212616	450046408	84	F
940212617	450046408	89	F
940212618	450046408	82	F
940212548	450046408	77	F
940409234	450046408	38	M
940753559	450046409	73	M
940212232	450046409	77	F
940212233	450046409	89	F
940212228	450046409	75	F
940212227	450046409	83	F
940212234	450046409	87	F
940753566	450046409	70	M
940753565	450046409	90	M
940753564	450046409	76	M
940753563	450046409	87	M
940753562	450046409	85	M
940753561	450046409	80	M
940753560	450046409	96	M
940212235	450046409	88	F
940212236	450046409	79	F
940753568	450046409	79	M
940753567	450046409	81	M
940212231	450046409	85	F
940212226	450046409	91	F
940212225	450046409	79	F
940212224	450046409	92	F
940212223	450046409	73	F
940212222	450046409	86	F
940212221	450046409	82	F
940212220	450046409	77	F
940212219	450046409	102	F
940212218	450046409	86	F
940212217	450046409	74	F
940212216	450046409	84	F
940212215	450046409	88	F
940212214	450046409	77	F
940212213	450046409	85	F
940212212	450046409	93	F
940212211	450046409	85	F
940212210	450046409	65	F
940212229	450046409	76	F
940212230	450046409	81	F
940212193	450046409	80	F
940212194	450046409	83	F
940212195	450046409	88	F
940212196	450046409	90	F
940212197	450046409	89	F
940753557	450046409	82	M
940753558	450046409	77	M
940212198	450046409	86	F
940212199	450046409	88	F
940212200	450046409	77	F
940212209	450046409	77	F
940212208	450046409	93	F
940212207	450046409	87	F
940212206	450046409	73	F
940212205	450046409	87	F
940212204	450046409	91	F
940212203	450046409	77	F
940212202	450046409	89	F
939305093	450046409	35	F
939305094	450046409	55	F
940212201	450046409	85	F
940514407	450030416	83	M
939612985	450030416	77	F
939612984	450030416	90	F
939612983	450030416	93	F
939612982	450030416	66	F
939612981	450030416	85	F
939612980	450030416	85	F
939612979	450030416	105	F
939612978	450030416	76	F
939612977	450030416	76	F
939612976	450030416	90	F
939612975	450030416	87	F
939612974	450030416	89	F
939612973	450030416	88	F
939612967	450030416	83	F
939612968	450030416	105	F
939612969	450030416	89	F
939612970	450030416	93	F
939612971	450030416	93	F
939613010	450030416	78	F
939613009	450030416	92	F
939613008	450030416	79	F
939613007	450030416	78	F
939613006	450030416	99	F
939613005	450030416	77	F
939613004	450030416	88	F
939613003	450030416	82	F
939613002	450030416	84	F
939613001	450030416	89	F
939613000	450030416	98	F
939612999	450030416	87	F
939612998	450030416	93	F
939612997	450030416	93	F
939612996	450030416	89	F
939612995	450030416	89	F
939612994	450030416	80	F
939612993	450030416	105	F
939612992	450030416	88	F
939612991	450030416	84	F
939612990	450030416	89	F
939612989	450030416	93	F
939612988	450030416	87	F
939612987	450030416	79	F
940514421	450030416	78	M
939612986	450030416	83	F
940514420	450030416	87	M
940514419	450030416	74	M
939612972	450030416	86	F
940514418	450030416	75	M
940514417	450030416	81	M
940514416	450030416	84	M
940514415	450030416	77	M
940514414	450030416	81	M
940514413	450030416	71	M
940514412	450030416	75	M
940514411	450030416	80	M
940514410	450030416	77	M
940514409	450030416	90	M
940514408	450030416	79	M
940514406	450030416	68	M
940409214	450046410	53	M
940409216	450046410	56	M
940409215	450046410	63	M
940409213	450046410	57	M
942534972	450021843	17	M
942534968	450021843	17	M
942534976	450021843	17	M
942534973	450021843	17	M
942534974	450021843	17	M
942534975	450021843	17	M
942534969	450021843	17	M
942534970	450021843	14	M
942534967	450021843	17	M
942534971	450021843	16	M
940352494	450036299	59	M
939848249	450036299	86	F
939848248	450036299	72	F
940606616	450036299	82	M
940606615	450036299	65	M
939358299	450036299	53	F
939848250	450036299	87	F
940606614	450036299	97	M
939848251	450036299	95	F
939848252	450036299	85	F
939848253	450036299	85	F
939358300	450036299	63	F
939848254	450036299	90	F
940352493	450036299	57	M
940352492	450036299	63	M
939848255	450036299	95	F
939848256	450036299	81	F
939956999	450039245	78	F
939334582	450039245	36	F
940649102	450039245	70	M
939334581	450039245	60	F
940649101	450039245	77	M
939956995	450039245	87	F
939956994	450039245	80	F
939956993	450039245	83	F
939956996	450039245	74	F
939956997	450039245	87	F
939956998	450039245	88	F
940367856	450039245	52	M
939956992	450039245	88	F
939957000	450039245	99	F
940367857	450039245	31	M
940367858	450039245	49	M
940514120	450030411	100	M
940514119	450030411	88	M
940514118	450030411	80	M
939612029	450030411	86	F
939612058	450030411	89	F
939612057	450030411	95	F
939612056	450030411	80	F
939612055	450030411	92	F
940514115	450030411	68	M
939612054	450030411	75	F
940514116	450030411	89	M
940514117	450030411	73	M
939612053	450030411	95	F
940319098	450030411	63	M
940319097	450030411	59	M
940319096	450030411	64	M
940514112	450030411	87	M
940514113	450030411	94	M
939612030	450030411	90	F
939612031	450030411	83	F
939612032	450030411	98	F
939612033	450030411	104	F
939612034	450030411	83	F
939612035	450030411	83	F
939612036	450030411	85	F
939612037	450030411	89	F
939612038	450030411	89	F
939612039	450030411	95	F
939612040	450030411	88	F
939612041	450030411	85	F
939612042	450030411	75	F
939612043	450030411	77	F
939612044	450030411	86	F
939612045	450030411	84	F
939612046	450030411	79	F
939376149	450030411	61	F
939612052	450030411	85	F
939612047	450030411	84	F
939612048	450030411	93	F
939612051	450030411	87	F
939612049	450030411	68	F
940514122	450030411	76	M
940514123	450030411	70	M
940514104	450030411	89	M
940514105	450030411	76	M
940514106	450030411	95	M
939612021	450030411	78	F
939612022	450030411	84	F
939612023	450030411	87	F
939612024	450030411	90	F
939612025	450030411	90	F
939612026	450030411	96	F
939612027	450030411	75	F
940514107	450030411	91	M
939612050	450030411	76	F
940514114	450030411	87	M
939612028	450030411	89	F
940514108	450030411	84	M
940514109	450030411	90	M
940514110	450030411	89	M
940514111	450030411	85	M
940514121	450030411	93	M
942534756	450021844	17	M
942534716	450021844	17	M
942534717	450021844	17	M
942534718	450021844	17	M
942534719	450021844	17	M
942534720	450021844	17	M
942534721	450021844	16	M
942534722	450021844	15	M
942534723	450021844	17	M
942534724	450021844	17	M
942534725	450021844	17	M
942534726	450021844	15	M
942534727	450021844	17	M
942534728	450021844	13	M
942534729	450021844	17	M
942534730	450021844	17	M
942534731	450021844	17	M
942534732	450021844	14	M
942534733	450021844	15	M
942534734	450021844	16	M
942534735	450021844	14	M
942534736	450021844	13	M
942534737	450021844	17	M
942534738	450021844	17	M
942534739	450021844	13	M
942534740	450021844	17	M
942534741	450021844	17	M
942534742	450021844	15	M
942534743	450021844	16	M
942534744	450021844	13	M
942534745	450021844	15	M
942534746	450021844	17	M
942534747	450021844	16	M
942534748	450021844	17	M
942534749	450021844	16	M
942534750	450021844	17	M
942534751	450021844	17	M
942534752	450021844	16	M
942534753	450021844	16	M
942534754	450021844	17	M
942534755	450021844	17	M
942534757	450021844	17	M
942534758	450021844	14	M
942534759	450021844	17	M
942534760	450021844	15	M
942534761	450021844	15	M
942534762	450021844	46	M
942534763	450021844	26	M
942534764	450021844	45	M
942534765	450021844	32	M
942534766	450021844	27	M
942534767	450021844	47	M
942534768	450021844	38	M
942534769	450021844	47	M
942534770	450021844	25	M
942534781	450021845	16	F
942534782	450021845	17	F
942534773	450021845	17	F
942534783	450021845	54	F
942534771	450021845	17	F
942534774	450021845	17	F
942534775	450021845	16	F
942534772	450021845	17	F
942534776	450021845	17	F
942534777	450021845	17	F
942534778	450021845	16	F
942534779	450021845	17	F
942534780	450021845	17	F
939376151	450030417	64	F
940319099	450030417	43	M
940514124	450030417	80	M
939376150	450030417	61	F
939612059	450030417	90	F
939612060	450030417	88	F
940606617	450036300	76	M
940352495	450036300	62	M
939358302	450036300	35	F
939358301	450036300	40	F
939848257	450036300	90	F
939358303	450036301	64	F
940352496	450036301	35	M
939848258	450036301	82	F
939848356	450036302	83	F
939334909	450036302	62	F
939334910	450036303	36	F
939848357	450036303	97	F
940753549	450046411	79	M
940753550	450046411	90	M
940753551	450046411	67	M
940753552	450046411	86	M
940409207	450046411	43	M
940212138	450046411	90	F
940212137	450046411	85	F
940212136	450046411	86	F
940212135	450046411	92	F
940212134	450046411	96	F
940753553	450046411	96	M
940753554	450046411	71	M
940753555	450046411	87	M
940753556	450046411	75	M
940212133	450046411	83	F
940212132	450046411	89	F
940212131	450046411	81	F
940212130	450046411	88	F
940212129	450046411	77	F
940212128	450046411	99	F
940212127	450046411	87	F
940212126	450046411	86	F
940212125	450046411	90	F
940212124	450046411	81	F
940212123	450046411	85	F
940212122	450046411	90	F
940212121	450046411	89	F
940212120	450046411	102	F
940212119	450046411	77	F
940212118	450046411	90	F
939305085	450046411	59	F
939305084	450046411	60	F
939305083	450046411	54	F
939305082	450046411	28	F
940409210	450046411	50	M
940409209	450046411	50	M
940409208	450046411	57	M
940212192	450046411	79	F
940212191	450046411	100	F
940212190	450046411	83	F
940212189	450046411	75	F
940212188	450046411	77	F
940212187	450046411	66	F
940212186	450046411	77	F
940212185	450046411	94	F
940212155	450046411	83	F
940212183	450046411	81	F
940212182	450046411	93	F
940212181	450046411	76	F
940212180	450046411	88	F
940212179	450046411	75	F
940212178	450046411	80	F
940212177	450046411	81	F
940212176	450046411	100	F
940212175	450046411	70	F
939305081	450046411	61	F
939305080	450046411	63	F
940212174	450046411	76	F
940212173	450046411	87	F
940212172	450046411	88	F
940212171	450046411	79	F
940212170	450046411	85	F
940212169	450046411	81	F
940212168	450046411	89	F
940212167	450046411	85	F
940212166	450046411	81	F
940212165	450046411	83	F
940212164	450046411	83	F
940212163	450046411	88	F
940212162	450046411	69	F
940212161	450046411	94	F
940212160	450046411	100	F
940212159	450046411	98	F
940212158	450046411	89	F
940212157	450046411	92	F
940212156	450046411	87	F
939305086	450046411	60	F
940212184	450046411	78	F
940212154	450046411	85	F
940212153	450046411	91	F
940212152	450046411	66	F
940212151	450046411	66	F
940212150	450046411	96	F
940212149	450046411	85	F
940212148	450046411	84	F
940753535	450046411	72	M
940753536	450046411	85	M
940753537	450046411	83	M
940753538	450046411	82	M
940753539	450046411	78	M
940753540	450046411	78	M
940753541	450046411	78	M
940753542	450046411	70	M
940753543	450046411	81	M
940212147	450046411	71	F
940212146	450046411	83	F
940212145	450046411	82	F
940212144	450046411	66	F
940212143	450046411	90	F
940212142	450046411	89	F
940212141	450046411	77	F
940212140	450046411	82	F
940212139	450046411	70	F
940753544	450046411	76	M
940753545	450046411	85	M
940753546	450046411	85	M
940753547	450046411	90	M
940753548	450046411	76	M
939848197	450036304	90	F
939848198	450036304	83	F
939848199	450036304	86	F
939848215	450036304	81	F
939848214	450036304	81	F
939848213	450036304	91	F
939848212	450036304	81	F
939848211	450036304	92	F
939848209	450036304	86	F
939848208	450036304	86	F
939848207	450036304	89	F
939848206	450036304	70	F
939848205	450036304	89	F
939848204	450036304	89	F
939848203	450036304	77	F
939848202	450036304	75	F
939848201	450036304	98	F
939848200	450036304	87	F
939848163	450036304	83	F
939848164	450036304	94	F
939848165	450036304	78	F
939848166	450036304	89	F
939848167	450036304	88	F
939848172	450036304	85	F
939848171	450036304	91	F
939848170	450036304	83	F
939848169	450036304	99	F
940352491	450036304	63	M
940352490	450036304	39	M
940352489	450036304	55	M
940352488	450036304	44	M
940352487	450036304	56	M
940352486	450036304	38	M
940352485	450036304	46	M
940352484	450036304	31	M
940352483	450036304	57	M
940352482	450036304	62	M
940352481	450036304	52	M
940352480	450036304	62	M
940352479	450036304	30	M
940606571	450036304	77	M
940606572	450036304	83	M
940606573	450036304	68	M
940606574	450036304	78	M
940606575	450036304	76	M
940606576	450036304	71	M
940606577	450036304	85	M
940606578	450036304	93	M
940606579	450036304	72	M
940606580	450036304	90	M
940606581	450036304	82	M
940606582	450036304	92	M
940606583	450036304	85	M
940606593	450036304	85	M
940606592	450036304	85	M
940606591	450036304	98	M
939848168	450036304	79	F
939848210	450036304	89	F
939358298	450036304	55	F
939358297	450036304	63	F
939848247	450036304	71	F
939848246	450036304	77	F
939848245	450036304	91	F
939358287	450036304	55	F
939358288	450036304	55	F
939358289	450036304	57	F
939358290	450036304	49	F
939848244	450036304	99	F
939848243	450036304	100	F
939848242	450036304	90	F
939358291	450036304	41	F
939358292	450036304	64	F
939358293	450036304	46	F
939358294	450036304	57	F
939358295	450036304	50	F
939358296	450036304	56	F
939848151	450036304	76	F
939848152	450036304	89	F
939848153	450036304	75	F
939848154	450036304	89	F
939848155	450036304	83	F
939848156	450036304	97	F
939848157	450036304	84	F
939848158	450036304	87	F
939848159	450036304	80	F
939848160	450036304	75	F
939848161	450036304	95	F
939848183	450036304	100	F
939848184	450036304	97	F
939848185	450036304	67	F
939848186	450036304	81	F
939848187	450036304	88	F
939848188	450036304	77	F
939848189	450036304	87	F
939848190	450036304	83	F
939848191	450036304	88	F
939848182	450036304	97	F
939848181	450036304	86	F
939848180	450036304	97	F
939848179	450036304	81	F
939848178	450036304	104	F
939848162	450036304	83	F
939848241	450036304	89	F
939848177	450036304	84	F
939848176	450036304	82	F
939848175	450036304	87	F
939848174	450036304	91	F
939848173	450036304	87	F
939848240	450036304	75	F
939848239	450036304	85	F
939848238	450036304	86	F
940606613	450036304	83	M
940606612	450036304	90	M
940606611	450036304	79	M
940606610	450036304	74	M
940606609	450036304	83	M
940606608	450036304	84	M
940606607	450036304	66	M
940606606	450036304	90	M
940606605	450036304	71	M
940606604	450036304	81	M
940606603	450036304	76	M
940606602	450036304	84	M
940606601	450036304	73	M
940606600	450036304	66	M
940606599	450036304	79	M
940606598	450036304	94	M
940606597	450036304	86	M
940606596	450036304	102	M
940606595	450036304	66	M
940606594	450036304	96	M
939848237	450036304	83	F
939848236	450036304	81	F
939848235	450036304	88	F
939848234	450036304	101	F
939848233	450036304	87	F
939848232	450036304	77	F
939848231	450036304	85	F
939848230	450036304	97	F
939848229	450036304	94	F
939848228	450036304	75	F
939848227	450036304	78	F
939848226	450036304	97	F
939848225	450036304	86	F
939848224	450036304	93	F
939848223	450036304	77	F
939848222	450036304	67	F
939848221	450036304	86	F
939848220	450036304	90	F
939848219	450036304	88	F
940606584	450036304	83	M
940606585	450036304	79	M
940606586	450036304	84	M
940606587	450036304	69	M
940606588	450036304	77	M
940606589	450036304	67	M
940606590	450036304	78	M
939848218	450036304	89	F
939848217	450036304	93	F
939848216	450036304	76	F
939848192	450036304	100	F
939848193	450036304	85	F
939848194	450036304	84	F
939848195	450036304	99	F
939848196	450036304	95	F
940606648	450036305	77	M
939291018	450036305	33	F
939334903	450036305	59	F
939334904	450036305	64	F
939334905	450036305	63	F
939334906	450036305	56	F
939334907	450036305	29	F
939334908	450036305	48	F
939355815	450036305	59	F
939355816	450036305	49	F
939848355	450036305	85	F
939848354	450036305	80	F
939848353	450036305	81	F
939848352	450036305	92	F
939848351	450036305	104	F
939848350	450036305	86	F
939848349	450036305	103	F
939848348	450036305	90	F
939848347	450036305	69	F
939848346	450036305	84	F
939848345	450036305	85	F
939848344	450036305	81	F
939848343	450036305	89	F
939848342	450036305	76	F
939848341	450036305	77	F
939848340	450036305	82	F
939848339	450036305	67	F
939848338	450036305	100	F
939848337	450036305	89	F
939358304	450036305	60	F
939848336	450036305	88	F
939848335	450036305	88	F
939848334	450036305	97	F
939848333	450036305	88	F
939848332	450036305	82	F
939848331	450036305	74	F
939848330	450036305	86	F
939848329	450036305	86	F
939848328	450036305	91	F
939848327	450036305	89	F
939848326	450036305	83	F
939848325	450036305	74	F
939848324	450036305	82	F
939848323	450036305	88	F
939848322	450036305	96	F
939848321	450036305	93	F
939848320	450036305	78	F
939848319	450036305	78	F
939848318	450036305	86	F
939848317	450036305	93	F
940352497	450036305	53	M
940352498	450036305	47	M
940352499	450036305	51	M
940352500	450036305	31	M
940352501	450036305	60	M
940352502	450036305	61	M
940352503	450036305	19	M
940352504	450036305	49	M
940352505	450036305	57	M
940352506	450036305	38	M
940352507	450036305	19	M
940352508	450036305	64	M
940352509	450036305	61	M
939848316	450036305	81	F
939848315	450036305	89	F
939848314	450036305	79	F
939848313	450036305	84	F
939848312	450036305	103	F
939848311	450036305	89	F
939848310	450036305	80	F
939848309	450036305	96	F
939848308	450036305	77	F
939848307	450036305	80	F
939848306	450036305	86	F
939848305	450036305	86	F
939848304	450036305	78	F
939848303	450036305	91	F
939848302	450036305	88	F
939848301	450036305	86	F
939848300	450036305	82	F
939848299	450036305	78	F
939848298	450036305	65	F
939848297	450036305	87	F
939848296	450036305	87	F
939848295	450036305	92	F
939848294	450036305	82	F
939848293	450036305	70	F
939848292	450036305	68	F
939848291	450036305	86	F
939848290	450036305	98	F
939848289	450036305	85	F
939848288	450036305	79	F
939848287	450036305	100	F
939848286	450036305	71	F
939848285	450036305	83	F
939848284	450036305	78	F
939848283	450036305	86	F
939848282	450036305	84	F
939848281	450036305	86	F
939848280	450036305	86	F
939848279	450036305	90	F
939848278	450036305	102	F
939848277	450036305	92	F
939848276	450036305	79	F
939848275	450036305	88	F
939848274	450036305	78	F
939848273	450036305	69	F
939848272	450036305	76	F
939848271	450036305	86	F
939848270	450036305	84	F
939848269	450036305	65	F
939848268	450036305	96	F
939848267	450036305	83	F
939848266	450036305	78	F
939848265	450036305	101	F
939848264	450036305	68	F
939848263	450036305	76	F
939848262	450036305	80	F
939848261	450036305	74	F
939848260	450036305	81	F
939848259	450036305	89	F
939334902	450036305	53	F
940606659	450036305	83	M
940606658	450036305	93	M
940606657	450036305	88	M
940606656	450036305	90	M
940606655	450036305	70	M
940606654	450036305	90	M
940606653	450036305	73	M
940606652	450036305	73	M
940606651	450036305	69	M
940606650	450036305	77	M
940606649	450036305	83	M
940606647	450036305	86	M
940606646	450036305	75	M
940606645	450036305	76	M
940606644	450036305	85	M
940606643	450036305	82	M
940606642	450036305	81	M
940606641	450036305	79	M
940606640	450036305	88	M
940606639	450036305	77	M
940606638	450036305	65	M
940606637	450036305	86	M
940606636	450036305	74	M
940606635	450036305	75	M
940606634	450036305	82	M
940606633	450036305	79	M
940606632	450036305	90	M
940606631	450036305	93	M
940606630	450036305	78	M
940606629	450036305	98	M
940606628	450036305	82	M
940606627	450036305	90	M
940606626	450036305	85	M
940606625	450036305	89	M
940606624	450036305	86	M
940606623	450036305	90	M
940606622	450036305	87	M
940606621	450036305	88	M
940606620	450036305	76	M
940606619	450036305	82	M
940606618	450036305	75	M
939334952	450036306	47	F
939334953	450036306	25	F
939334954	450036306	59	F
939334955	450036306	59	F
939334956	450036306	53	F
939334957	450036306	45	F
939334958	450036306	57	F
939334959	450036306	55	F
939334960	450036306	32	F
939334961	450036306	31	F
939848614	450036306	91	F
939848613	450036306	87	F
939848612	450036306	80	F
939848611	450036306	90	F
939848610	450036306	75	F
939848609	450036306	90	F
939848608	450036306	85	F
939848607	450036306	82	F
939848606	450036306	93	F
939848605	450036306	76	F
939848604	450036306	92	F
939848603	450036306	65	F
939848602	450036306	79	F
939848601	450036306	90	F
939848600	450036306	85	F
939848599	450036306	68	F
939848598	450036306	81	F
939848596	450036306	77	F
939848595	450036306	93	F
939848594	450036306	78	F
939848593	450036306	85	F
939848592	450036306	69	F
939848591	450036306	91	F
939848590	450036306	98	F
940352571	450036306	59	M
940352572	450036306	39	M
940352573	450036306	59	M
940352574	450036306	24	M
940352575	450036306	44	M
940352576	450036306	55	M
940352577	450036306	64	M
940352578	450036306	21	M
940352579	450036306	56	M
940606902	450036306	80	M
940606901	450036306	85	M
940606900	450036306	100	M
940606899	450036306	90	M
940606898	450036306	80	M
940606897	450036306	85	M
940606896	450036306	86	M
940606895	450036306	86	M
940606894	450036306	83	M
940606893	450036306	80	M
940606892	450036306	85	M
940606891	450036306	82	M
940606890	450036306	76	M
940606889	450036306	68	M
940606888	450036306	83	M
940606887	450036306	76	M
940606886	450036306	75	M
940606885	450036306	78	M
940352585	450036306	63	M
940352584	450036306	53	M
940352583	450036306	61	M
940352582	450036306	54	M
940352581	450036306	24	M
940352580	450036306	63	M
939848597	450036306	85	F
940606911	450036307	105	M
940606913	450036307	90	M
940606914	450036307	74	M
940606915	450036307	89	M
940606916	450036307	89	M
940606917	450036307	80	M
940606918	450036307	83	M
940606919	450036307	68	M
939334962	450036307	61	F
939334963	450036307	57	F
939334964	450036307	58	F
939334965	450036307	55	F
939334966	450036307	55	F
939334967	450036307	53	F
939334968	450036307	57	F
939334969	450036307	57	F
939334970	450036307	56	F
939334971	450036307	64	F
939848639	450036307	89	F
939848638	450036307	88	F
939848637	450036307	81	F
939848636	450036307	85	F
939848635	450036307	87	F
939848634	450036307	75	F
939848633	450036307	85	F
939848632	450036307	84	F
939848631	450036307	100	F
939848630	450036307	103	F
939848629	450036307	70	F
939848628	450036307	88	F
939848627	450036307	88	F
939848626	450036307	90	F
939848625	450036307	88	F
939848624	450036307	70	F
939848623	450036307	99	F
939848622	450036307	75	F
939848621	450036307	80	F
939848620	450036307	85	F
939848619	450036307	85	F
939848618	450036307	79	F
939848617	450036307	89	F
939848616	450036307	91	F
939848615	450036307	68	F
940352586	450036307	50	M
940352587	450036307	56	M
940352588	450036307	61	M
940352589	450036307	57	M
940352590	450036307	42	M
940352591	450036307	47	M
940352592	450036307	58	M
940352593	450036307	59	M
940352594	450036307	40	M
940352595	450036307	40	M
940352596	450036307	25	M
940352597	450036307	46	M
940352598	450036307	49	M
940352599	450036307	59	M
940352600	450036307	51	M
940606903	450036307	87	M
940606904	450036307	89	M
940606905	450036307	85	M
940606906	450036307	82	M
940606907	450036307	78	M
940606908	450036307	84	M
940606909	450036307	82	M
940606910	450036307	97	M
940606912	450036307	77	M
942538709	450021846	14	M
942538708	450021846	17	M
942538707	450021846	17	M
942538717	450021847	38	F
942538716	450021847	17	F
942538715	450021847	16	F
942538714	450021847	13	F
942538713	450021847	17	F
942538710	450021847	13	F
942538719	450021847	34	F
942538718	450021847	31	F
942538712	450021847	17	F
942538711	450021847	17	F
942538696	450021848	28	M
942538695	450021848	16	M
942538702	450021849	17	F
942538701	450021849	17	F
942538700	450021849	17	F
942538699	450021849	17	F
942538698	450021849	17	F
942538697	450021849	17	F
942538706	450021849	37	F
942538704	450021849	44	F
942538705	450021849	27	F
942538703	450021849	17	F
939300420	450046394	43	F
940409295	450046394	60	M
940409294	450046394	54	M
940409293	450046394	64	M
940409292	450046394	59	M
940409291	450046394	55	M
940409290	450046394	61	M
940409289	450046394	27	M
939300430	450046394	60	F
939300429	450046394	64	F
939300428	450046394	47	F
939300427	450046394	50	F
939300426	450046394	60	F
939300425	450046394	49	F
939300424	450046394	43	F
939300423	450046394	50	F
939300422	450046394	58	F
939300421	450046394	56	F
940409296	450046394	47	M
939300419	450046394	47	F
939300418	450046394	51	F
939300417	450046394	29	F
940753761	450046394	66	M
940753762	450046394	90	M
940753763	450046394	81	M
940753764	450046394	83	M
940753765	450046394	76	M
940753766	450046394	71	M
940753767	450046394	78	M
940753768	450046394	78	M
940753769	450046394	69	M
940753770	450046394	82	M
940753771	450046394	77	M
940753772	450046394	66	M
940753773	450046394	89	M
940753774	450046394	66	M
940753775	450046394	78	M
940753776	450046394	87	M
940753777	450046394	93	M
940753778	450046394	93	M
940212808	450046394	66	F
940212809	450046394	87	F
940212810	450046394	80	F
940212811	450046394	90	F
940212812	450046394	79	F
940212813	450046394	88	F
940212814	450046394	100	F
940212815	450046394	80	F
940212816	450046394	84	F
940212817	450046394	87	F
940212818	450046394	82	F
940212819	450046394	82	F
940212820	450046394	89	F
940212821	450046394	68	F
940212822	450046394	96	F
940212823	450046394	85	F
940212824	450046394	65	F
940212825	450046394	77	F
940212826	450046394	87	F
940212827	450046394	78	F
940212807	450046394	105	F
940212806	450046394	87	F
940212805	450046394	93	F
940212804	450046394	101	F
940212803	450046394	94	F
940212802	450046394	73	F
940409299	450046394	54	M
940409298	450046394	59	M
940409297	450046394	56	M
942537215	450021810	39	M
942537166	450021810	15	M
942537167	450021810	16	M
942537168	450021810	16	M
942537169	450021810	17	M
942537170	450021810	17	M
942537171	450021810	15	M
942537172	450021810	13	M
942537173	450021810	17	M
942537174	450021810	17	M
942537175	450021810	16	M
942537176	450021810	16	M
942537177	450021810	17	M
942537184	450021810	14	M
942537183	450021810	16	M
942537152	450021810	15	M
942537151	450021810	16	M
942537150	450021810	16	M
942537149	450021810	15	M
942537148	450021810	17	M
942537147	450021810	17	M
942537146	450021810	17	M
942537145	450021810	13	M
942537144	450021810	17	M
942537143	450021810	16	M
942537142	450021810	17	M
942537182	450021810	17	M
942537178	450021810	13	M
942537179	450021810	17	M
942537180	450021810	16	M
942537181	450021810	13	M
942537185	450021810	15	M
942537186	450021810	16	M
942537187	450021810	14	M
942537188	450021810	16	M
942537189	450021810	16	M
942537190	450021810	16	M
942537191	450021810	16	M
942537192	450021810	15	M
942537193	450021810	17	M
942537163	450021810	17	M
942537194	450021810	16	M
942537195	450021810	15	M
942537196	450021810	17	M
942537197	450021810	15	M
942537198	450021810	17	M
942537199	450021810	15	M
942537200	450021810	16	M
942537201	450021810	17	M
942537202	450021810	16	M
942537203	450021810	17	M
942537204	450021810	15	M
942537205	450021810	17	M
942537206	450021810	16	M
